1	"TKCAD: AUFLÖSUNG / LIQUIDATION"									
"96.10.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\TXN\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.10.2"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKXRD\TXN\2"	"K982"	"Yes"	" "	
"96.10.2.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKXRD\TXN\2\1"	982	"Yes"	"H"	"LANGIDSCHEME"
"96.10.2.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKXRD\TXN\2\2"	9981	"Yes"	"H"	"LANGUAGE"
"96.10.3"	"Text"	"No"	0	"Alphanumeric"	850	"#TKXRD\TXN\3\1"	9992	"Yes"	"H"	
96.11	"MEHRSPRACHIGE BESCHREIBUNG DER NICHT CODIERBAREN INFORMATIONEN IM ZUSAMMENHANG MIT DEM AVISIERTEN ENDVERFALL"	"No"	12	"Number"	0	"#TKXRD\TYN"	"TYN"	"Yes"	" "	
"96.11.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\TYN\1"	"K991"	"Yes"	" "	
"96.11.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\TYN\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.11.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\TYN\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.11.2"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKXRD\TYN\2"	"K982"	"Yes"	" "	
"96.11.2.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKXRD\TYN\2\1"	982	"Yes"	"H"	"LANGIDSCHEME"
"96.11.2.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKXRD\TYN\2\2"	9981	"Yes"	"H"	"LANGUAGE"
"96.11.3"	"Bemerkungen/Ergänzungen"	"No"	0	"Alphanumeric"	850	"#TKXRD\TYN\3\1"	9992	"Yes"	"H"	
96.12	"CASHFLOW ADMINISTRATION"	"No"	2	"Number"	0	"#TKXRD\XAA"	"XAA"	"Yes"	" "	
"96.12.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XAA\1"	"K991"	"Yes"	" "	
"96.12.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XAA\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.12.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XAA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.12.2"	"Geltendmachungs-Art"	"No"	0	"Number"	5	"#TKXRD\XAA\2\1"	4865	"Yes"	" "	"VALIDATIONTYPE"
"96.12.3"	"Einreichungsdatum"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\3\1"	2801	"Yes"	" "	"DATE"
"96.12.4"	"Eintragungsdatum"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\4\1"	2801	"Yes"	" "	"DATE"
"96.12.5"	"Zahlbar Datum"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\5\1"	2801	"Yes"	"H"	"DATE"
"96.12.6"	"Rückzahlungsform"	"No"	0	"Number"	5	"#TKXRD\XAA\6\1"	4827	"Yes"	"H"	"K-131"
"96.12.7"	"Mindestausübungsmenge"	"No"	0	"Number"	18	"#TKXRD\XAA\7\1"	6901	"Yes"	"H"	
"96.12.8"	"Wahlpartei"	"No"	0	"Number"	5	"#TKXRD\XAA\8\1"	4933	"Yes"	" "	"ENTITLEDPERSON"
"96.12.9"	"CashFlow bei Emission bekannt"	"No"	0	"Alpha"	1	"#TKXRD\XAA\9\1"	4924	"Yes"	" "	"K-101"
"96.12.10"	"Fixiertes Zahlungsdatum"	"No"	0	"Alpha"	1	"#TKXRD\XAA\10\1"	4924	"Yes"	" "	"K-101"
"96.12.11"	"Letzter CashFlow"	"No"	0	"Alpha"	1	"#TKXRD\XAA\11\1"	4924	"Yes"	" "	"K-101"
"96.12.12"	"CashFlow voll bezahlt"	"No"	0	"Alpha"	1	"#TKXRD\XAA\12\1"	4924	"Yes"	" "	"K-101"
"96.12.13"	"VALUTA-PERIODIZITÄT"	"No"	0	"Number"	0	"#TKXRD\XAA\13"	"K828"	"Yes"	" "	
"96.12.13.1"	"Valuta (Anzahl Tage)"	"No"	0	"Number"	5	"#TKXRD\XAA\13\1"	6921	"Yes"	"H"	
"96.12.13.2"	"Valuta (Tagestyp)"	"No"	0	"Number"	5	"#TKXRD\XAA\13\2"	2902	"Yes"	"H"	"TIMEUNIT"
"96.12.14"	"Zinsusanz"	"No"	0	"Number"	5	"#TKXRD\XAA\14\1"	4824	"Yes"	" "	"INTCALCTYPE"
"96.12.15"	"Marchzinsen (NICHT MEHR AKTIV)"	"No"	0	"Alpha"	1	"#TKXRD\XAA\15\1"	4924	"Yes"	" "	"K-101"
"96.12.16"	"ANKÜNDIGUNGSPERIODE"	"No"	0	"Number"	0	"#TKXRD\XAA\16"	"K827"	"Yes"	" "	
"96.12.16.1"	"Ankündigungsperiode-Minimum"	"No"	0	"Number"	5	"#TKXRD\XAA\16\1"	6921	"Yes"	" "	
"96.12.16.2"	"Ankündigungsperiode-Maximum"	"No"	0	"Number"	5	"#TKXRD\XAA\16\2"	6921	"Yes"	" "	
"96.12.16.3"	"Zeiteinheit"	"No"	0	"Number"	5	"#TKXRD\XAA\16\3"	2902	"Yes"	" "	"TIMEUNIT"
"96.12.17"	"Ankündigungsdatum von"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\17\1"	2811	"Yes"	" "	"DATE"
"96.12.18"	"Ankündigungsdatum bis"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\18\1"	2812	"Yes"	" "	"DATE"
"96.12.19"	"VERJÄHRUNGSFRIST"	"No"	0	"Number"	0	"#TKXRD\XAA\19"	"K828"	"Yes"	" "	
"96.12.19.1"	"Anzahl Zeiteinheiten"	"No"	0	"Number"	5	"#TKXRD\XAA\19\1"	6921	"Yes"	" "	
"96.12.19.2"	"Zeiteinheit"	"No"	0	"Number"	5	"#TKXRD\XAA\19\2"	2902	"Yes"	" "	"TIMEUNIT"
"96.12.20"	"Fraktionscode"	"No"	0	"Number"	5	"#TKXRD\XAA\20\1"	4877	"Yes"	"H"	"FRACTIONTYPE"
"96.12.21"	"Rundungs-Regel"	"No"	0	"Number"	5	"#TKXRD\XAA\21\1"	4934	"Yes"	" "	"ROUNDOFFRULE"
"96.12.22"	"Rundungs-Betrag"	"No"	0	"Number"	21	"#TKXRD\XAA\22\1"	5833	"Yes"	" "	
"96.12.23"	"Book Closure von"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\23\1"	2811	"Yes"	" "	"DATE"
"96.12.24"	"Book Closure bis"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\24\1"	2812	"Yes"	" "	"DATE"
"96.12.25"	"Min. Ausübungs-Erhöhungsschritt"	"No"	0	"Number"	18	"#TKXRD\XAA\25\1"	6901	"Yes"	"H"	
"96.12.26"	"Kapital-Verwässerungsschutz"	"No"	0	"Number"	5	"#TKXRD\XAA\26\1"	4818	"Yes"	"H"	"DILUTIONTYPE"
"96.12.27"	"WÄHRUNGSCODE FRAKTIONENAUSGLEICH"	"No"	0	"Number"	0	"#TKXRD\XAA\27"	"K983"	"Yes"	" "	
"96.12.27.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAA\27\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.12.27.2"	"Währungscode (Fraktionenausgleich)"	"No"	0	"Alphanumeric"	3	"#TKXRD\XAA\27\2"	6804	"Yes"	"H"	"G-10"
"96.12.28"	"Verwertungserlös (Fraktionenausgleich)"	"No"	0	"Number"	21	"#TKXRD\XAA\28\1"	5833	"Yes"	"H"	
"96.12.29"	"Bezugsgrösse (abzugeltende Fraktion)"	"No"	0	"Number"	21	"#TKXRD\XAA\29\1"	5833	"Yes"	"H"	
"96.12.30"	"Einheit (Fraktionenausgleich)"	"No"	0	"Number"	3	"#TKXRD\XAA\30\1"	4802	"Yes"	"H"	"INSTRUNIT"
"96.12.31"	"Notierungsart (Fraktionenausgleich)"	"No"	0	"Number"	3	"#TKXRD\XAA\31\1"	4812	"Yes"	"H"	"QUOTATIONTYPE"
96.13	"ZAHLUNGS-BETRÄGE"	"No"	50	"Number"	0	"#TKXRD\XVB"	"XVB"	"Yes"	" "	
"96.13.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVB\1"	"K991"	"Yes"	" "	
"96.13.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVB\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.13.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVB\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.13.2"	"Zahlungsbetrags-Identifikation"	"Yes"	0	"Number"	10	"#TKXRD\XVB\2\1"	7820	"Yes"	"H"	
"96.13.3"	"Zahlungsbetrags-Art"	"No"	0	"Number"	5	"#TKXRD\XVB\3\1"	4942	"Yes"	"H"	"CFAMOUNTTYPE"
"96.13.4"	"ZAHLUNGS-BETRAG"	"No"	0	"Number"	0	"#TKXRD\XVB\4"	"K821"	"Yes"	" "	
"96.13.4.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVB\4\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.13.4.2"	"Währungscode"	"No"	0	"Alphanumeric"	3	"#TKXRD\XVB\4\2"	6804	"Yes"	"H"	"G-10"
"96.13.4.3"	"Betrag"	"No"	0	"Number"	21	"#TKXRD\XVB\4\3"	5833	"Yes"	"H"	
"96.13.4.4"	"Notierungsart"	"No"	0	"Number"	3	"#TKXRD\XVB\4\4"	4812	"Yes"	"H"	"QUOTATIONTYPE"
"96.13.5"	"Zahlungs-Richtung"	"No"	0	"Number"	5	"#TKXRD\XVB\5\1"	4930	"Yes"	" "	"PAYDIRECTION"
"96.13.6"	"Stückelungs-Identifikation"	"No"	0	"Number"	10	"#TKXRD\XVB\6\1"	7820	"Yes"	" "	
"96.13.7"	"Stückelungen"	"No"	0	"Number"	18	"#TKXRD\XVB\7\1"	6912	"Yes"	"H"	
"96.13.8"	"WÄHRUNGSCODE NOMINAL"	"No"	0	"Number"	0	"#TKXRD\XVB\8"	"K983"	"Yes"	" "	
"96.13.8.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVB\8\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.13.8.2"	"Währungscode"	"No"	0	"Alphanumeric"	3	"#TKXRD\XVB\8\2"	6804	"Yes"	"H"	"G-10"
"96.13.9"	"Anzahl angefügte Coupons"	"No"	0	"Number"	18	"#TKXRD\XVB\9\1"	6911	"Yes"	" "	
96.14	"AUSÜBUNGS-PERIODEN (BERMUDA-OPTION)"	"No"	50	"Number"	0	"#TKXRD\XVP"	"XVP"	"Yes"	" "	
"96.14.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVP\1"	"K991"	"Yes"	" "	
"96.14.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVP\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.14.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVP\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.14.2"	"Ausübungsperioden-Identifikation"	"Yes"	0	"Number"	10	"#TKXRD\XVP\2\1"	7820	"Yes"	"H"	
"96.14.3"	"Ausübungsperioden-Beginn"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVP\3\1"	2811	"Yes"	"H"	"DATE"
"96.14.4"	"Ausübungsperioden-Ende"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVP\4\1"	2812	"Yes"	"H"	"DATE"
"96.14.5"	"Ausübungsdatum"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVP\5\1"	2801	"Yes"	" "	"DATE"
"96.14.6"	"Zeit"	"No"	0	"Alphanumeric"	9	"#TKXRD\XVP\6\1"	2802	"Yes"	"H"	"TIME"
"96.14.7"	"DOMIZIL-IDENTIFIKATION"	"No"	0	"Number"	0	"#TKXRD\XVP\7"	"K984"	"Yes"	" "	
"96.14.7.1"	"Domizil-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVP\7\1"	984	"Yes"	"H"	"LOCIDSCHEME"
"96.14.7.2"	"Domizilcode"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVP\7\2"	3991	"Yes"	"H"	"G-1"
"96.14.8"	"Ort"	"No"	0	"Alphanumeric"	40	"#TKXRD\XVP\8\1"	7902	"Yes"	"H"	
"96.14.9"	"AUSÜBUNGSPERIODIZITÄT"	"No"	0	"Number"	0	"#TKXRD\XVP\9"	"K828"	"Yes"	" "	
"96.14.9.1"	"Anzahl Zeiteinheiten"	"No"	0	"Number"	5	"#TKXRD\XVP\9\1"	6921	"Yes"	"H"	
"96.14.9.2"	"Zeiteinheit"	"No"	0	"Number"	5	"#TKXRD\XVP\9\2"	2902	"Yes"	"H"	"TIMEUNIT"
"96.14.10"	"Sonstige Ausübungs-Termine"	"No"	0	"Number"	5	"#TKXRD\XVP\10\1"	4826	"Yes"	"H"	"K-147"
"96.14.11"	"AUSÜBUNGSTERMINE REGELMÄSSIG "	"No"	50	"Number"	0	"#TKXRD\XVP\XVQ"	"XVQ"	"Yes"	" "	
"96.14.11.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVP\XVQ\1"	"K991"	"Yes"	" "	
"96.14.11.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVP\XVQ\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.14.11.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVP\XVQ\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.14.11.2"	"Tag / Monat (TTMM)"	"Yes"	0	"Alphanumeric"	4	"#TKXRD\XVP\XVQ\2\1"	2831	"Yes"	"H"	"DATE"
"96.14.11.3"	"PERIODIZITÄT - INAKTIV"	"No"	0	"Number"	0	"#TKXRD\XVP\XVQ\3"	"K828"	"Yes"	" "	
"96.14.11.3.1"	"Anzahl Zeiteinheiten"	"No"	0	"Number"	5	"#TKXRD\XVP\XVQ\3\1"	6921	"Yes"	" "	
"96.14.11.3.2"	"Zeiteinheit"	"No"	0	"Number"	5	"#TKXRD\XVP\XVQ\3\2"	2902	"Yes"	" "	"TIMEUNIT"
"96.14.12"	"AUSÜBUNGSTERMINE UNREGELMÄSSIG"	"No"	50	"Number"	0	"#TKXRD\XVP\DAE"	"DAE"	"Yes"	" "	
"96.14.12.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVP\DAE\1"	"K991"	"Yes"	" "	
"96.14.12.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVP\DAE\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.14.12.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVP\DAE\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.14.12.2"	"Ausübungsdatum"	"Yes"	0	"Alphanumeric"	8	"#TKXRD\XVP\DAE\2\1"	2801	"Yes"	"H"	"DATE"
"96.14.12.3"	"Zeit"	"No"	0	"Alphanumeric"	6	"#TKXRD\XVP\DAE\3\1"	2832	"Yes"	" "	"TIME"
96.15	"OPTION AUSSCHÜTTUNGSWÄHRUNG"	"No"	50	"Number"	0	"#TKXRD\XVO"	"XVO"	"Yes"	" "	
"96.15.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVO\1"	"K991"	"Yes"	" "	
"96.15.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVO\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.15.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVO\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.15.2"	"ZIELWÄHRUNG"	"Yes"	0	"Number"	0	"#TKXRD\XVO\2"	"K855"	"Yes"	" "	
"96.15.2.1"	"Währungs-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKXRD\XVO\2\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.15.2.2"	"Währungscode"	"Yes"	0	"Alphanumeric"	3	"#TKXRD\XVO\2\2"	6804	"Yes"	"H"	"G-10"
"96.15.2.3"	"Options-Wechselkurs"	"No"	0	"Number"	21	"#TKXRD\XVO\2\3"	5833	"Yes"	"H"	
"96.15.3"	"AUSGANGSWÄHRUNG"	"No"	0	"Number"	0	"#TKXRD\XVO\3"	"K855"	"Yes"	" "	
"96.15.3.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVO\3\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.15.3.2"	"Währungscode"	"No"	0	"Alphanumeric"	3	"#TKXRD\XVO\3\2"	6804	"Yes"	"H"	"G-10"
"96.15.3.3"	"Wechselkurs-Einheit"	"No"	0	"Number"	21	"#TKXRD\XVO\3\3"	5833	"Yes"	"H"	
"96.15.4"	"Wahlpartei"	"No"	0	"Number"	5	"#TKXRD\XVO\4\1"	4933	"Yes"	"H"	"ENTITLEDPERSON"
"96.15.5"	"Ende der Anmeldefrist"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVO\5\1"	2801	"Yes"	"H"	"DATE"
"96.15.6"	"Fixierungs-Datum"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVO\6\1"	2801	"Yes"	" "	"DATE"
96.16	"WECHSELKURS-FIXIERUNG"	"No"	50	"Number"	0	"#TKXRD\XVF"	"XVF"	"Yes"	" "	
"96.16.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVF\1"	"K991"	"Yes"	" "	
"96.16.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVF\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.16.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVF\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.16.2"	"HANDELSWÄHRUNG"	"Yes"	0	"Number"	0	"#TKXRD\XVF\2"	"K855"	"Yes"	" "	
"96.16.2.1"	"Währungs-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKXRD\XVF\2\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.16.2.2"	"Währungscode"	"Yes"	0	"Alphanumeric"	3	"#TKXRD\XVF\2\2"	6804	"Yes"	"H"	"G-10"
"96.16.2.3"	"Betrag"	"No"	0	"Number"	21	"#TKXRD\XVF\2\3"	5833	"Yes"	"H"	
"96.16.3"	"BASISWÄHRUNG"	"No"	0	"Number"	0	"#TKXRD\XVF\3"	"K855"	"Yes"	" "	
"96.16.3.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVF\3\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.16.3.2"	"Währungscode"	"No"	0	"Alphanumeric"	3	"#TKXRD\XVF\3\2"	6804	"Yes"	"H"	"G-10"
"96.16.3.3"	"Betrag"	"No"	0	"Number"	21	"#TKXRD\XVF\3\3"	5833	"Yes"	"H"	
"96.16.4"	"Fixierungs-Datum"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVF\4\1"	2801	"Yes"	"H"	"DATE"
"96.16.5"	"Fixierungs-Zeit"	"No"	0	"Alphanumeric"	6	"#TKXRD\XVF\5\1"	2832	"Yes"	"H"	"TIME"
96.17	"KOMPENSATION"	"No"	50	"Number"	0	"#TKXRD\XVK"	"XVK"	"Yes"	" "	
"96.17.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XVK\1"	"K991"	"Yes"	" "	
"96.17.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XVK\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.17.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XVK\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.17.2"	"Kompensations-Identifikation"	"Yes"	0	"Number"	10	"#TKXRD\XVK\2\1"	7820	"Yes"	"H"	
"96.17.3"	"Kompensations-Art"	"No"	0	"Number"	5	"#TKXRD\XVK\3\1"	4946	"Yes"	"H"	"COMPENSATIONTYPE"
"96.17.4"	"KOMPENSATIONS-BETRAG"	"No"	0	"Number"	0	"#TKXRD\XVK\4"	"K821"	"Yes"	" "	
"96.17.4.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVK\4\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.17.4.2"	"Währungscode"	"No"	0	"Alphanumeric"	3	"#TKXRD\XVK\4\2"	6804	"Yes"	"H"	"G-10"
"96.17.4.3"	"Betrag"	"No"	0	"Number"	21	"#TKXRD\XVK\4\3"	5833	"Yes"	"H"	
"96.17.4.4"	"Notierungsart"	"No"	0	"Number"	3	"#TKXRD\XVK\4\4"	4812	"Yes"	"H"	"QUOTATIONTYPE"
"96.17.5"	"Kompensations-Periodenbeginn"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVK\5\1"	2811	"Yes"	"H"	"DATE"
"96.17.6"	"Kompensations-Periodenende"	"No"	0	"Alphanumeric"	8	"#TKXRD\XVK\6\1"	2812	"Yes"	"H"	"DATE"
96.18	"STRIKE/BARRIER DEFINITION"	"No"	150	"Number"	0	"#TKXRD\XAE"	"XAE"	"Yes"	" "	
"96.18.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKXRD\XAE\1"	"K991"	"Yes"	" "	
"96.18.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKXRD\XAE\1\1"	991	"Yes"	" "	"SEGQUAL"
"96.18.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKXRD\XAE\1\2"	992	"Yes"	" "	"FIELDQUAL"
"96.18.2"	"Laufnummer"	"Yes"	0	"Number"	10	"#TKXRD\XAE\2\1"	7820	"Yes"	"H"	
"96.18.3"	"Strike/Barrier Typ"	"No"	0	"Number"	5	"#TKXRD\XAE\3\1"	7951	"Yes"	"H"	"K-499"
"96.18.4"	"Betrachtung/Ausübung (von)"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAE\4\1"	2811	"Yes"	"H"	"DATE"
"96.18.5"	"Betrachtung/Ausübung bis"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAE\5\1"	2812	"Yes"	"H"	"DATE"
"96.18.6"	"Ausübungsende (Zeit)"	"No"	0	"Alphanumeric"	6	"#TKXRD\XAE\6\1"	2832	"Yes"	"H"	"TIME"
"96.18.7"	"Strike participation scale"	"No"	0	"Number"	18	"#TKXRD\XAE\7\1"	6911	"Yes"	"H"	
"96.18.8"	"Vergleichsoperator"	"No"	0	"Number"	5	"#TKXRD\XAE\8\1"	4866	"Yes"	"H"	"K-127"
"96.18.9"	"Betrachtungskursart"	"No"	0	"Number"	3	"#TKXRD\XAE\9\1"	4947	"Yes"	"H"	"K-324"
"96.18.10"	"Underlying Selection-Typ"	"No"	0	"Number"	5	"#TKXRD\XAE\10\1"	7952	"Yes"	"H"	"K-539"
"96.18.11"	"Underlying Valuation-Typ"	"No"	0	"Number"	5	"#TKXRD\XAE\11\1"	7953	"Yes"	"H"	"K-540"
"96.18.12"	"Quantifier-Typ"	"No"	0	"Number"	5	"#TKXRD\XAE\12\1"	7954	"Yes"	"H"	"K-503"
"96.18.13"	"Quantifier count "	"No"	0	"Number"	21	"#TKXRD\XAE\13\1"	5833	"Yes"	"H"	
"96.18.14"	"Barrier hit or excess reservoir"	"No"	0	"Number"	21	"#TKXRD\XAE\14\1"	5833	"Yes"	"H"	
"96.18.15"	"Current hit or excess amount"	"No"	0	"Number"	21	"#TKXRD\XAE\15\1"	5833	"Yes"	" "	
"96.18.16"	"Betroffener Strike key (Laufnummer)"	"No"	0	"Number"	10	"#TKXRD\XAE\16\1"	7820	"Yes"	"H"	
"96.18.17"	"ZAHLUNGSHÖHE AUFGRUND BARRIEREN-HIT"	"No"	0	"Number"	0	"#TKXRD\XAE\17"	"K855"	"Yes"	" "	
"96.18.17.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAE\17\1"	983	"Yes"	"H"	"CURRIDSCHEME"
"96.18.17.2"	"Währungscode"	"No"	0	"Alphanumeric"	3	"#TKXRD\XAE\17\2"	6804	"Yes"	"H"	"G-10"
"96.18.17.3"	"Zahlungsbetrag (bei Barrieren-Hit)"	"No"	0	"Number"	21	"#TKXRD\XAE\17\3"	5833	"Yes"	"H"	
"96.18.18"	"Zahlungsbetrag in % (bei Barrieren-Hit)"	"No"	0	"Number"	21	"#TKXRD\XAE\18\1"	5835	"Yes"	"H"	
"96.18.19"	"Zahlbardatum (bei Barrieren-hit)"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAE\19\1"	2801	"Yes"	"H"	"DATE"
"96.18.20"	"VALUTA-PERIODIZITÄT"	"No"	0	"Number"	0	"#TKXRD\XAE\20"	"K828"	"Yes"	" "	
"96.18.20.1"	"Valuta (Anzahl Tage)"	"No"	0	"Number"	5	"#TKXRD\XAE\20\1"	6921	"Yes"	"H"	
"96.18.20.2"	"Valuta (Tagestyp)"	"No"	0	"Number"	5	"#TKXRD\XAE\20\2"	2902	"Yes"	"H"	"TIMEUNIT"
"96.18.21"	"Akkumulierungs-Typ"	"No"	0	"Number"	5	"#TKXRD\XAE\21\1"	7955	"Yes"	"H"	"K-541"
"96.18.22"	"AKKUMULIERUNGS-PERIODIZITÄT"	"No"	0	"Number"	0	"#TKXRD\XAE\22"	"K828"	"Yes"	" "	
"96.18.22.1"	"Anzahl Zeiteinheiten"	"No"	0	"Number"	5	"#TKXRD\XAE\22\1"	6921	"Yes"	"H"	
"96.18.22.2"	"Zeiteinheit"	"No"	0	"Number"	5	"#TKXRD\XAE\22\2"	2902	"Yes"	"H"	"TIMEUNIT"
"96.18.23"	"AKKUMULIERUNGS-WÄHRUNG"	"No"	0	"Number"	0	"#TKXRD\XAE\23"	"K983"	"Yes"	" "	
"96.18.23.1"	"Währungs-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAE\23\1"	983	"Yes"	" "	"CURRIDSCHEME"
"96.18.23.2"	"Währungscode Akkumulierungs-Betrag"	"No"	0	"Alphanumeric"	3	"#TKXRD\XAE\23\2"	6804	"Yes"	" "	"G-10"
"96.18.24"	"Akkumulierungs-Betrag"	"No"	0	"Number"	21	"#TKXRD\XAE\24\1"	5833	"Yes"	"H"	
"96.18.25"	"AKKUMULIERUNGS-CREDITINSTRUMENT"	"No"	0	"Number"	0	"#TKXRD\XAE\25"	"K981"	"Yes"	" "	
"96.18.25.1"	"Instrument-Schema"	"No"	0	"Alphanumeric"	8	"#TKXRD\XAE\25\1"	981	"Yes"	"H"	"INSTRIDSCHEME"
